# Wavelength, Scattered Starlight, 
3.066271378e+02	2.672129297e+00	
3.066424696e+02	2.683519548e+00	
3.066578021e+02	2.694920759e+00	
3.066731353e+02	2.706136465e+00	
3.066884694e+02	2.714904121e+00	
3.067038042e+02	2.723678430e+00	
3.067191398e+02	2.732459381e+00	
3.067344761e+02	2.741246967e+00	
3.067498132e+02	2.750041177e+00	
3.067651511e+02	2.758842005e+00	
3.067804897e+02	2.767293172e+00	
3.067958291e+02	2.775264351e+00	
3.068111693e+02	2.783241006e+00	
3.068265102e+02	2.791223132e+00	
3.068418520e+02	2.799210722e+00	
3.068571944e+02	2.807203770e+00	
3.068725377e+02	2.815202270e+00	
3.068878817e+02	2.829094169e+00	
3.069032265e+02	2.844719326e+00	
3.069185720e+02	2.860363429e+00	
3.069339183e+02	2.876026428e+00	
3.069492654e+02	2.891708274e+00	
3.069646132e+02	2.907408917e+00	
3.069799619e+02	2.923048888e+00	
3.069953112e+02	2.937518189e+00	
3.070106614e+02	2.952003389e+00	
3.070260123e+02	2.966504453e+00	
3.070413640e+02	2.981021343e+00	
3.070567164e+02	2.995554022e+00	
3.070720697e+02	3.010102454e+00	
3.070874237e+02	3.025025799e+00	
3.071027784e+02	3.040465476e+00	
3.071181339e+02	3.055922592e+00	
3.071334902e+02	3.071397103e+00	
3.071488473e+02	3.086888968e+00	
3.071642051e+02	3.102398145e+00	
3.071795637e+02	3.117924593e+00	
3.071949231e+02	3.131800280e+00	
3.072102832e+02	3.145208680e+00	
3.072256441e+02	3.158630033e+00	
3.072410058e+02	3.172064313e+00	
3.072563682e+02	3.185511495e+00	
3.072717314e+02	3.198971555e+00	
3.072870954e+02	3.212195397e+00	
3.073024601e+02	3.222184564e+00	
3.073178256e+02	3.232181051e+00	
3.073331919e+02	3.242184849e+00	
3.073485589e+02	3.252195948e+00	
3.073639267e+02	3.262214339e+00	
3.073792953e+02	3.272240013e+00	
3.073946647e+02	3.283294833e+00	
3.074100348e+02	3.295694106e+00	
3.074254057e+02	3.308104111e+00	
3.074407773e+02	3.320524832e+00	
3.074561498e+02	3.332956249e+00	
3.074715229e+02	3.345398347e+00	
3.074868969e+02	3.357851106e+00	
3.075022716e+02	3.367180394e+00	
3.075176471e+02	3.375374443e+00	
3.075330234e+02	3.383573390e+00	
3.075484004e+02	3.391777232e+00	
3.075637782e+02	3.399985965e+00	
3.075791568e+02	3.408199583e+00	
3.075945362e+02	3.416206656e+00	
3.076099163e+02	3.422312161e+00	
3.076252971e+02	3.428420527e+00	
3.076406788e+02	3.434531753e+00	
3.076560612e+02	3.440645837e+00	
3.076714444e+02	3.446762777e+00	
3.076868284e+02	3.452882573e+00	
3.077022131e+02	3.457301975e+00	
3.077175986e+02	3.459208159e+00	
3.077329848e+02	3.461114758e+00	
3.077483719e+02	3.463021774e+00	
3.077637597e+02	3.464929206e+00	
3.077791483e+02	3.466837054e+00	
3.077945376e+02	3.468745319e+00	
3.078099277e+02	3.466788241e+00	
3.078253186e+02	3.463709190e+00	
3.078407102e+02	3.460630328e+00	
3.078561027e+02	3.457551656e+00	
3.078714959e+02	3.454473173e+00	
3.078868898e+02	3.451394881e+00	
3.079022845e+02	3.448438685e+00	
3.079176800e+02	3.446821655e+00	
3.079330763e+02	3.445204584e+00	
3.079484733e+02	3.443587472e+00	
3.079638712e+02	3.441970320e+00	
3.079792697e+02	3.440353126e+00	
3.079946691e+02	3.438735892e+00	
3.080100692e+02	3.438565323e+00	
3.080254701e+02	3.440619319e+00	
3.080408717e+02	3.442673784e+00	
3.080562742e+02	3.444728716e+00	
3.080716774e+02	3.446784117e+00	
3.080870813e+02	3.448839986e+00	
3.081024861e+02	3.450896323e+00	
3.081178916e+02	3.454406913e+00	
3.081332979e+02	3.458348338e+00	
3.081487049e+02	3.462291098e+00	
3.081641127e+02	3.466235193e+00	
3.081795213e+02	3.470180623e+00	
3.081949307e+02	3.474127387e+00	
3.082103408e+02	3.478343331e+00	
3.082257517e+02	3.485372430e+00	
3.082411634e+02	3.492405152e+00	
3.082565758e+02	3.499441494e+00	
3.082719891e+02	3.506481455e+00	
3.082874030e+02	3.513525031e+00	
3.083028178e+02	3.520572220e+00	
3.083182333e+02	3.530833793e+00	
3.083336496e+02	3.545836411e+00	
3.083490667e+02	3.560853427e+00	
3.083644845e+02	3.575884812e+00	
3.083799031e+02	3.590930538e+00	
3.083953225e+02	3.605990579e+00	
3.084107427e+02	3.621064906e+00	
3.084261636e+02	3.634987926e+00	
3.084415853e+02	3.648610804e+00	
3.084570078e+02	3.662245397e+00	
3.084724310e+02	3.675891686e+00	
3.084878550e+02	3.689549650e+00	
3.085032798e+02	3.703219271e+00	
3.085187053e+02	3.715008991e+00	
3.085341316e+02	3.711585228e+00	
3.085495587e+02	3.708161698e+00	
3.085649866e+02	3.704738402e+00	
3.085804152e+02	3.701315341e+00	
3.085958446e+02	3.697892515e+00	
3.086112748e+02	3.694469924e+00	
3.086267058e+02	3.691629030e+00	
3.086421375e+02	3.689544778e+00	
3.086575700e+02	3.687460516e+00	
3.086730033e+02	3.685376242e+00	
3.086884373e+02	3.683291958e+00	
3.087038721e+02	3.681207663e+00	
3.087193077e+02	3.679123358e+00	
3.087347440e+02	3.681449885e+00	
3.087501811e+02	3.685164236e+00	
3.087656190e+02	3.688879747e+00	
3.087810577e+02	3.692596417e+00	
3.087964971e+02	3.696314245e+00	
3.088119374e+02	3.700033233e+00	
3.088273783e+02	3.704032556e+00	
3.088428201e+02	3.710882591e+00	
3.088582626e+02	3.717735921e+00	
3.088737059e+02	3.724592545e+00	
3.088891500e+02	3.731452461e+00	
3.089045948e+02	3.738315667e+00	
3.089200405e+02	3.745182161e+00	
3.089354868e+02	3.752114683e+00	
3.089509340e+02	3.759137239e+00	
3.089663819e+02	3.766163206e+00	
3.089818306e+02	3.773192580e+00	
3.089972801e+02	3.780225361e+00	
3.090127304e+02	3.787261545e+00	
3.090281814e+02	3.794301132e+00	
3.090436332e+02	3.801005613e+00	
3.090590858e+02	3.807602046e+00	
3.090745391e+02	3.814201503e+00	
3.090899932e+02	3.820803982e+00	
3.091054481e+02	3.827409480e+00	
3.091209038e+02	3.834017997e+00	
3.091363602e+02	3.841409693e+00	
3.091518174e+02	3.856895883e+00	
3.091672754e+02	3.872396263e+00	
3.091827341e+02	3.887910810e+00	
3.091981936e+02	3.903439497e+00	
3.092136539e+02	3.918982298e+00	
3.092291150e+02	3.934539190e+00	
3.092445768e+02	3.948116625e+00	
3.092600395e+02	3.959010034e+00	
3.092755029e+02	3.969910665e+00	
3.092909670e+02	3.980818510e+00	
3.093064319e+02	3.991733561e+00	
3.093218977e+02	4.002655811e+00	
3.093373641e+02	4.013585251e+00	
3.093528314e+02	4.035442863e+00	
3.093682994e+02	4.060687830e+00	
3.093837682e+02	4.085967078e+00	
3.093992378e+02	4.111280501e+00	
